InputZoom	TRUE
-0.33752	0.39201
-0.34455	0.39377
-0.33716	0.38041
-0.3463	0.39166
-0.33541	0.39553
-0.34033	0.39271
-0.33365	0.3899
-0.3456	0.39412
-0.34349	0.39623
-0.34138	0.39377
-0.34806	0.39342
-0.34068	0.39377
-0.33576	0.4015
-0.34384	0.39447
-0.33752	0.40291
-0.35334	0.40361
-0.34771	0.39377
-0.33541	0.39974
-0.3463	0.40502
-0.33224	0.40326
-0.35158	0.39588
-0.34595	0.39904
-0.34947	0.41275
-0.34103	0.4008
-0.34701	0.41064
-0.36283	0.40818
-0.34947	0.41557
-0.35123	0.40502
-0.35509	0.39412
-0.3572	0.41873
-0.34525	0.40853
-0.35228	0.39974
-0.35509	0.40678
-0.35404	0.41346
-0.35826	0.40994
-0.35966	0.41662
-0.35896	0.4226
-0.36494	0.41135
-0.36072	0.4124
-0.35966	0.41486
-0.35263	0.4131
-0.35263	0.41662
-0.3565	0.42154
-0.35826	0.42295
-0.35474	0.42154
-0.36423	0.42224
-0.36142	0.42682
-0.35791	0.43525
-0.3667	0.42119
-0.35791	0.42224
-0.3667	0.43068
-0.36529	0.42295
-0.36318	0.43068
-0.36529	0.42471
-0.36529	0.42154
-0.36177	0.42646
-0.37056	0.42541
-0.36529	0.42295
-0.36072	0.43139
-0.36072	0.43139
-0.37232	0.43033
-0.37795	0.43525
-0.3667	0.42928
-0.36986	0.42787
-0.36107	0.42893
-0.36177	0.42541
-0.3667	0.43103
-0.37267	0.43455
-0.3667	0.44404
-0.37091	0.43736
-0.3667	0.44264
-0.38146	0.43244
-0.3681	0.43947
-0.37373	0.43807
-0.37443	0.43982
-0.36951	0.43947
-0.37302	0.44053
-0.36845	0.43561
-0.3797	0.44545
-0.37478	0.44404
-0.37619	0.44756
-0.38427	0.45213
-0.38287	0.44721
-0.37478	0.45002
-0.37021	0.45248
-0.37689	0.44932
-0.38568	0.45143
-0.37795	0.44756
-0.37162	0.45459
-0.38287	0.45107
-0.38322	0.45107
-0.38252	0.45565
-0.38392	0.44721
-0.37619	0.46549
-0.39201	0.4574
-0.38216	0.45354
-0.37689	0.45494
-0.39342	0.44826
-0.37865	0.46092
-0.38744	0.45881
-0.38779	0.45107
-0.38568	0.4574
-0.38181	0.46092
-0.38814	0.45811
-0.38849	0.4669
-0.38392	0.45705
-0.38885	0.47041
-0.39025	0.45951
-0.3892	0.4683
-0.39131	0.46092
-0.37795	0.46021
-0.3892	0.46197
-0.39306	0.46654
-0.38427	0.47252
-0.38744	0.47569
-0.3906	0.47076
-0.39588	0.46268
-0.38603	0.47498
-0.38498	0.46021
-0.39412	0.47111
-0.38744	0.47006
-0.39728	0.47709
-0.39447	0.4785
-0.40185	0.47147
-0.38638	0.47147
-0.3892	0.47815
-0.39166	0.47604
-0.39447	0.4799
-0.40291	0.47463
-0.38744	0.47463
-0.40045	0.48096
-0.39658	0.48166
-0.39588	0.48483
-0.39869	0.48166
-0.39517	0.48834
-0.39693	0.47428
-0.4022	0.48342
-0.39131	0.48518
-0.40256	0.47815
-0.39482	0.48131
-0.4008	0.4792
-0.39482	0.4792
-0.39201	0.49256
-0.40502	0.4901
-0.39623	0.48166
-0.4008	0.48096
-0.40783	0.47604
-0.39482	0.47815
-0.40642	0.48412
-0.41064	0.48131
-0.40256	0.49115
-0.40361	0.49256
-0.40467	0.48658
-0.40783	0.49291
-0.40431	0.48272
-0.40185	0.48166
-0.39658	0.48658
-0.40713	0.49151
-0.40502	0.48588
-0.40607	0.49326
-0.40256	0.49643
-0.40326	0.48342
-0.40889	0.48975
-0.40959	0.49151
-0.40713	0.48799
-0.40783	0.48694
-0.42049	0.49151
-0.4117	0.4901
-0.41557	0.49502
-0.40396	0.49994
-0.4233	0.50205
-0.41275	0.49959
-0.42717	0.50135
-0.42189	0.49959
-0.41346	0.48729
-0.41732	0.50205
-0.41662	0.50592
-0.41346	0.49115
-0.4124	0.50311
-0.40853	0.50381
-0.41838	0.5024
-0.41732	0.50592
-0.40959	0.50592
-0.4226	0.50311
-0.41099	0.50135
-0.40713	0.50592
-0.41697	0.50803
-0.41662	0.5119
-0.4117	0.50416
-0.41662	0.51752
-0.42154	0.51401
-0.42893	0.51225
-0.41592	0.50065
-0.42435	0.50205
-0.41978	0.51471
-0.42189	0.51155
-0.41978	0.51365
-0.41803	0.51998
-0.42295	0.52174
-0.42295	0.51928
-0.4131	0.51577
-0.43033	0.51998
-0.41592	0.52033
-0.42928	0.52245
-0.42224	0.52033
-0.42365	0.51401
-0.42611	0.53159
-0.42646	0.52526
-0.42365	0.52139
-0.42365	0.5242
-0.42998	0.51928
-0.42893	0.52561
-0.43068	0.5235
-0.42506	0.52807
-0.43455	0.52385
-0.44545	0.52069
-0.43174	0.53194
-0.42365	0.53616
-0.43279	0.53897
-0.43068	0.5235
-0.43455	0.5337
-0.4342	0.53475
-0.4349	0.52526
-0.43209	0.53686
-0.43139	0.53018
-0.43947	0.53018
-0.44228	0.52737
-0.44299	0.53334
-0.43842	0.53053
-0.43842	0.53018
-0.43244	0.53827
-0.4458	0.53651
-0.43525	0.54319
-0.43807	0.53334
-0.43561	0.54108
-0.43385	0.53967
-0.45143	0.53018
-0.43631	0.53651
-0.43912	0.53827
-0.44088	0.54073
-0.43385	0.53686
-0.44369	0.54354
-0.44334	0.54495
-0.44123	0.546
-0.43666	0.54459
-0.43701	0.54987
-0.43771	0.54495
-0.43385	0.53721
-0.45037	0.55127
-0.44439	0.53967
-0.4342	0.55198
-0.44193	0.55373
-0.44158	0.55655
-0.43982	0.55373
-0.44158	0.54811
-0.4465	0.5467
-0.44861	0.55338
-0.45143	0.56042
-0.45213	0.55795
-0.45072	0.54952
-0.45248	0.54424
-0.4574	0.55444
-0.44967	0.55971
-0.45002	0.55268
-0.45705	0.54424
-0.44791	0.56323
-0.44721	0.56217
-0.45529	0.55549
-0.45529	0.56042
-0.45705	0.56569
-0.44826	0.56323
-0.4451	0.5678
-0.45248	0.5671
-0.44228	0.5562
-0.45248	0.55971
-0.45846	0.5692
-0.45881	0.56674
-0.44826	0.55831
-0.45529	0.56463
-0.45424	0.57061
-0.45951	0.56358
-0.45916	0.56499
-0.46197	0.57061
-0.45775	0.56393
-0.44861	0.55901
-0.45283	0.57026
-0.46127	0.57237
-0.46021	0.57096
-0.4567	0.57096
-0.45459	0.57131
-0.44826	0.57167
-0.45811	0.57061
-0.45775	0.57694
-0.45143	0.56956
-0.45424	0.57659
-0.45389	0.57694
-0.4465	0.57272
-0.44686	0.57624
-0.45565	0.56956
-0.456	0.57799
-0.45283	0.57026
-0.45424	0.57518
-0.45318	0.57237
-0.45178	0.57202
-0.45248	0.5678
-0.46057	0.56569
-0.45846	0.5678
-0.45811	0.57131
-0.45811	0.57131
-0.45916	0.57413
-0.45459	0.58081
-0.45424	0.5671
-0.45248	0.57378
-0.44967	0.57307
-0.46057	0.57483
-0.45951	0.57272
-0.46057	0.56569
-0.45459	0.57729
-0.45283	0.5787
-0.45635	0.58292
-0.45916	0.57975
-0.45775	0.57448
-0.4458	0.57553
-0.45178	0.5678
-0.45459	0.57553
-0.45846	0.56956
-0.45705	0.56639
-0.45916	0.57026
-0.456	0.56674
-0.44861	0.57518
-0.44967	0.58221
-0.45635	0.5692
-0.45459	0.58116
-0.46338	0.5671
-0.46057	0.57237
-0.45635	0.57307
-0.45248	0.57448
-0.44967	0.57448
-0.45389	0.5794
-0.45248	0.57096
-0.45951	0.56604
-0.45529	0.5801
-0.4567	0.57624
-0.45635	0.57518
-0.45248	0.5678
-0.45846	0.57237
-0.45213	0.57553
-0.44861	0.56956
-0.456	0.57764
-0.44756	0.57413
-0.45811	0.57659
-0.44475	0.57483
-0.43666	0.57061
-0.44756	0.57624
-0.45354	0.57624
-0.44967	0.57694
-0.44756	0.57905
-0.44932	0.57413
-0.44721	0.58081
-0.45459	0.57167
-0.45354	0.56745
-0.45072	0.57448
-0.45635	0.56463
-0.44932	0.57588
-0.44439	0.57167
-0.45178	0.57694
-0.45072	0.5678
-0.46268	0.58854
-0.4574	0.58116
-0.45389	0.57096
-0.45283	0.57413
-0.44861	0.57413
-0.44756	0.5787
-0.45072	0.57272
-0.44721	0.57131
-0.45072	0.56745
-0.45424	0.57272
-0.45072	0.57483
-0.45529	0.57307
-0.4574	0.57729
-0.44791	0.57131
-0.45072	0.57378
-0.45529	0.57835
-0.45002	0.57764
-0.45811	0.57307
-0.44721	0.58397
-0.44686	0.58503
-0.45459	0.5801
-0.456	0.58046
-0.45846	0.57026
-0.46443	0.57835
-0.45951	0.57764
-0.45494	0.57272
-0.44439	0.57448
-0.46373	0.57026
-0.45424	0.56885
-0.456	0.56639
-0.45248	0.56534
-0.45424	0.57659
-0.46232	0.57483
-0.46057	0.56323
-0.4574	0.5801
-0.45178	0.58116
-0.4458	0.57061
-0.45705	0.57729
-0.46197	0.57307
-0.44756	0.57026
-0.45635	0.57729
-0.46092	0.5692
-0.45881	0.5671
-0.45986	0.57448
-0.45846	0.57518
-0.45881	0.58151
-0.45951	0.58678
-0.45389	0.57588
-0.46303	0.57835
-0.45705	0.57729
-0.46057	0.57131
-0.44897	0.57026
-0.45635	0.56639
-0.45635	0.57518
-0.45459	0.5787
-0.45705	0.56956
-0.45635	0.5794
-0.46092	0.57307
-0.46021	0.56463
-0.46549	0.56323
-0.45107	0.56323
-0.45775	0.56956
-0.45811	0.56253
-0.4574	0.57835
-0.456	0.57483
-0.4567	0.57975
-0.45529	0.57588
-0.45635	0.5678
-0.45811	0.5678
-0.45635	0.57131
-0.46057	0.58256
-0.46549	0.57413
-0.45846	0.57167
-0.45389	0.56217
-0.46057	0.57272
-0.45424	0.56885
-0.45881	0.56463
-0.46549	0.57061
-0.45811	0.57061
-0.46268	0.57975
-0.45986	0.56604
-0.46021	0.57799
-0.45248	0.57131
-0.45283	0.57448
-0.46127	0.57413
-0.46514	0.5678
-0.45213	0.57096
-0.45494	0.5678
-0.456	0.57659
-0.45881	0.57694
-0.46021	0.57342
-0.46443	0.57167
-0.45811	0.56815
-0.46162	0.5787
-0.45986	0.56991
-0.4567	0.57413
-0.46303	0.56745
-0.4574	0.56745
-0.45389	0.57764
-0.46514	0.56991
-0.45178	0.57202
-0.45881	0.57061
-0.46057	0.56323
-0.46303	0.5794
-0.46901	0.57342
-0.44826	0.57237
-0.46971	0.57096
-0.45811	0.57061
-0.44826	0.5794
-0.45846	0.57272
-0.45459	0.56569
-0.45846	0.57413
-0.45529	0.57061
-0.45775	0.5794
-0.4574	0.57729
-0.46162	0.57061
-0.45037	0.5685
-0.45424	0.57167
-0.4567	0.5692
-0.45775	0.56639
-0.46127	0.57342
-0.45143	0.57588
-0.46619	0.56288
-0.46197	0.57307
-0.46232	0.57272
-0.45565	0.57413
-0.45213	0.57835
-0.45916	0.57518
-0.45635	0.57835
-0.46057	0.56428
-0.45881	0.5671
-0.456	0.5787
-0.45916	0.57448
-0.46901	0.56956
-0.45916	0.56639
-0.46232	0.57659
-0.45951	0.57026
-0.45107	0.56604
-0.45529	0.5685
-0.46021	0.56956
-0.46268	0.57061
-0.45565	0.56358
-0.45283	0.5685
-0.46021	0.56217
-0.45107	0.57131
-0.46197	0.57272
-0.45635	0.56499
-0.46057	0.57483
-0.45072	0.56815
-0.4574	0.57835
-0.45881	0.57272
-0.45178	0.58151
-0.45248	0.58397
-0.45775	0.57202
-0.46268	0.57588
-0.46303	0.56991
-0.45459	0.57061
-0.45881	0.57061
-0.46268	0.56428
-0.45354	0.56956
-0.45916	0.57167
-0.45529	0.56991
-0.45775	0.57729
-0.45565	0.5685
-0.45881	0.57448
-0.45389	0.56569
-0.45705	0.56674
-0.46584	0.55901
-0.4683	0.56885
-0.45178	0.57307
-0.45846	0.56956
-0.46268	0.56639
-0.46268	0.57553
-0.46268	0.58221
-0.456	0.5678
-0.46197	0.57553
-0.46443	0.57026
-0.47322	0.57624
-0.46338	0.56253
-0.45916	0.56253
-0.45916	0.57342
-0.45986	0.5692
-0.45565	0.55936
-0.46654	0.56604
-0.45986	0.56745
-0.45529	0.56745
-0.45529	0.56499
-0.46373	0.56991
-0.46619	0.57694
-0.46127	0.57764
-0.45775	0.57202
-0.46408	0.56885
-0.46338	0.57096
-0.46338	0.5692
-0.45986	0.5685
-0.45705	0.56745
-0.46443	0.56639
-0.456	0.57659
-0.45529	0.56815
-0.46162	0.56147
-0.45951	0.56639
-0.45705	0.57835
-0.47322	0.57413
-0.46584	0.5692
-0.46936	0.56956
-0.46197	0.57448
-0.46443	0.56815
-0.45459	0.57167
-0.46057	0.56991
